i1,i2,i3,j1,j2,j3,k1,ku,nvr,X,time,peak,backend
32,32,4,1024,1024,32,16,1,2,[32; 32; 4; 1024; 1024; 32; 16; 1; 2],0.05467338301241398,0.12785941314587068,tvm
64,8,1,32,16,16,7168,14,1,[64; 8; 1; 32; 16; 16; 7168; 14; 1],0.700425882008858,0.00998036601191482,tvm
4,2,2,4096,2048,64,448,64,4,[4; 2; 2; 4096; 2048; 64; 448; 64; 4],0.15448618796654046,0.04525004311829296,tvm
64,8,2,2048,128,32,7168,1,2,[64; 8; 2; 2048; 128; 32; 7168; 1; 2],0.5603401799453422,0.01247546921826764,tvm
8,4,2,2048,2048,64,28,14,4,[8; 4; 2; 2048; 2048; 64; 28; 14; 4],0.0586837325245142,0.11912171168980251,tvm
64,32,2,512,256,32,7168,14,2,[64; 32; 2; 512; 256; 32; 7168; 14; 2],0.1643055630265735,0.04254576983212721,tvm
32,2,2,512,256,64,3584,7,4,[32; 2; 2; 512; 256; 64; 3584; 7; 4],0.1356160080176778,0.05154632383630877,tvm
8,4,2,256,128,16,16,4,1,[8; 4; 2; 256; 128; 16; 16; 4; 1],0.07598359149415046,0.09200021385149748,tvm
4,2,1,4096,4096,128,128,1,8,[4; 2; 1; 4096; 4096; 128; 128; 1; 8],0.15238271898124367,0.04587466816054849,tvm
32,8,1,1024,512,128,3584,28,8,[32; 8; 1; 1024; 512; 128; 3584; 28; 8],0.25084924104157835,0.027867362235742175,tvm
4,2,2,256,64,16,896,4,1,[4; 2; 2; 256; 64; 16; 896; 4; 1],0.19972664798842743,0.0350003704416634,tvm
16,16,8,64,16,16,512,8,1,[16; 16; 8; 64; 16; 16; 512; 8; 1],0.046199794989661314,0.15131033954222128,tvm
4,2,2,4096,512,16,2,2,1,[4; 2; 2; 4096; 512; 16; 2; 2; 1],0.09078307097661309,0.07700231542582993,tvm
32,8,1,4096,1024,16,224,4,1,[32; 8; 1; 4096; 1024; 16; 224; 4; 1],0.46571975195547566,0.015010114209918634,tvm
32,32,1,512,128,32,512,1,2,[32; 32; 1; 512; 128; 32; 512; 1; 2],0.23208063404308632,0.03012102537331427,tvm
16,2,2,1024,64,32,16,16,2,[16; 2; 2; 1024; 64; 32; 16; 16; 2],0.15702420001616701,0.04451865805364354,tvm
32,8,2,128,64,16,448,64,1,[32; 8; 2; 128; 64; 16; 448; 64; 1],0.08822480498929508,0.07923516144371046,tvm
16,8,4,512,16,16,448,4,1,[16; 8; 4; 512; 16; 16; 448; 4; 1],0.057502050971379504,0.12156969270793579,tvm
16,4,2,4096,4096,64,896,8,4,[16; 4; 2; 4096; 4096; 64; 896; 8; 4],0.17147379199741408,0.040767201711921594,tvm
32,2,2,2048,2048,64,7168,4,4,[32; 2; 2; 2048; 2048; 64; 7168; 4; 4],0.2665042150183581,0.02623037938137349,tvm
32,8,8,4096,16,16,448,64,1,[32; 8; 8; 4096; 16; 16; 448; 64; 1],0.1917986359912902,0.03644711356020339,tvm
64,2,1,2048,128,16,32,16,1,[64; 2; 1; 2048; 128; 16; 32; 16; 1],0.5655901779537089,0.012359667722586953,tvm
4,4,1,256,64,16,56,1,1,[4; 4; 1; 256; 64; 16; 56; 1; 1],0.13062694802647457,0.05351504243404569,tvm
8,4,1,1024,64,16,448,2,1,[8; 4; 1; 1024; 64; 16; 448; 2; 1],0.14876435295445845,0.046990468669646186,tvm
2,2,2,128,128,16,112,7,1,[2; 2; 2; 128; 128; 16; 112; 7; 1],0.19659561500884593,0.03555779545923303,tvm
64,4,1,512,128,16,512,32,1,[64; 4; 1; 512; 128; 16; 512; 32; 1],0.21908905904274434,0.031907146332226556,tvm
16,8,2,512,512,32,3584,14,2,[16; 8; 2; 512; 512; 32; 3584; 14; 2],0.14970138896023855,0.04669633805818182,tvm
64,4,1,128,32,16,14,1,1,[64; 4; 1; 128; 32; 16; 14; 1; 1],0.12615543196443468,0.05541185629357131,tvm
64,8,2,4096,256,16,112,8,1,[64; 8; 2; 4096; 256; 16; 112; 8; 1],0.7461352629470639,0.009368953611783153,tvm
64,32,1,4096,256,64,7168,56,4,[64; 32; 1; 4096; 256; 64; 7168; 56; 4],2.063036165025551,0.003388455706776274,tvm
32,1,1,512,512,128,14,7,8,[32; 1; 1; 512; 512; 128; 14; 7; 8],0.1932234700070694,0.036178351762396706,tvm
