kc,ku,mc,mr,nc,nr,nvr,X,time,peak,backend
24,4,197,1,192,96,6,[24; 4; 197; 1; 192; 96; 6],0.0008265922424470773,0.26147976203754547,tvm
12,6,1,1,192,16,1,[12; 6; 1; 1; 192; 16; 1],0.0010661911251190759,0.20271894763052348,tvm
24,4,197,1,64,16,1,[24; 4; 197; 1; 64; 16; 1],0.001772858921867737,0.12191446267446858,tvm
8,1,197,1,32,16,1,[8; 1; 197; 1; 32; 16; 1],0.0032949736560112797,0.0655960154530604,tvm
8,2,197,1,384,64,4,[8; 2; 197; 1; 384; 64; 4],0.0015421116327161144,0.14015661270673477,tvm
64,32,1,1,768,128,8,[64; 32; 1; 1; 768; 128; 8],0.005309968655637931,0.04070403365331664,tvm
24,6,1,1,32,16,1,[24; 6; 1; 1; 32; 16; 1],0.0031464919684367487,0.0686914649791796,tvm
24,8,1,1,256,64,4,[24; 8; 1; 1; 256; 64; 4],0.0022730000155206653,0.0950889315359874,tvm
24,24,197,1,768,64,4,[24; 24; 197; 1; 768; 64; 4],0.003014526827428199,0.07169853022722548,tvm
16,16,1,1,256,16,1,[16; 16; 1; 1; 256; 16; 1],0.0015814909065738902,0.13666669973169682,tvm
12,3,1,1,32,32,2,[12; 3; 1; 1; 32; 32; 2],0.0008618722190476547,0.2507763193666557,tvm
4,2,1,1,384,32,2,[4; 2; 1; 1; 384; 32; 2],0.0019975238592451205,0.10820253378040887,tvm
16,2,1,1,64,32,2,[16; 2; 1; 1; 64; 32; 2],0.000626830058536143,0.34480979320279415,tvm
24,2,1,1,256,128,8,[24; 2; 1; 1; 256; 128; 8],0.0017698080782793113,0.12212462216088499,tvm
12,3,197,1,768,48,3,[12; 3; 197; 1; 768; 48; 3],0.0029392991091299336,0.07353356525907359,tvm
24,8,197,1,96,48,3,[24; 8; 197; 1; 96; 48; 3],0.0010903331331064692,0.1982303722545295,tvm
16,2,197,1,16,16,1,[16; 2; 197; 1; 16; 16; 1],0.0006098259414102358,0.35442431713764255,tvm
24,3,197,1,384,16,1,[24; 3; 197; 1; 384; 16; 1],0.002767623312138312,0.07809485557850417,tvm
4,2,1,1,768,96,6,[4; 2; 1; 1; 768; 96; 6],0.003550753874151269,0.06087077576133203,tvm
24,8,197,1,192,192,12,[24; 8; 197; 1; 192; 192; 12],0.0006804166250731214,0.3176541179221121,tvm
12,6,197,1,192,16,1,[12; 6; 197; 1; 192; 16; 1],0.0013266831483633723,0.16291542040296111,tvm
4,2,197,1,96,96,6,[4; 2; 197; 1; 96; 96; 6],0.0008549539843443199,0.25280558581512713,tvm
24,1,197,1,768,48,3,[24; 1; 197; 1; 768; 48; 3],0.00484267659339821,0.044631752438680776,tvm
12,2,197,1,64,16,1,[12; 2; 197; 1; 64; 16; 1],0.0008744292576920998,0.2471751041674867,tvm
24,24,197,1,96,96,6,[24; 24; 197; 1; 96; 96; 6],0.00035844782814820064,0.6029807572659659,tvm
24,4,1,1,32,16,1,[24; 4; 1; 1; 32; 16; 1],0.0008488063281220093,0.2546365828060542,tvm
3,3,1,1,96,48,3,[3; 3; 1; 1; 96; 48; 3],0.0010847635858226568,0.1992481547887045,tvm
4,4,1,1,96,48,3,[4; 4; 1; 1; 96; 48; 3],0.000915642413929163,0.2360497281134728,tvm
6,3,1,1,768,48,3,[6; 3; 1; 1; 768; 48; 3],0.00343887296912726,0.06285115641011757,tvm
12,3,1,1,256,16,1,[12; 3; 1; 1; 256; 16; 1],0.0014230169372240198,0.1518865567958572,tvm
16,8,1,1,192,48,3,[16; 8; 1; 1; 192; 48; 3],0.0009003137183754006,0.24006869877219944,tvm
