i1,i2,i3,j1,j2,j3,k1,ku,nvr,X,time,peak,backend
30,30,1,512,64,64,16,4,4,[30; 30; 1; 512; 64; 64; 16; 4; 4],0.03659507450356614,0.4996769246618796,tvm
50,10,10,1024,16,16,4,2,1,[50; 10; 10; 1024; 16; 16; 4; 2; 1],0.06325467949500307,0.28908081475867414,tvm
750,75,1,640,64,16,160,40,1,[750; 75; 1; 640; 64; 16; 160; 40; 1],0.13878693396691233,0.13175386012975626,tvm
500,100,4,320,160,32,40,10,2,[500; 100; 4; 320; 160; 32; 40; 10; 2],0.03496675574569963,0.522945692151127,tvm
1500,300,1,2560,512,128,256,64,8,[1500; 300; 1; 2560; 512; 128; 256; 64; 8],0.26473297004122287,0.06907229682372742,tvm
150,150,1,1280,256,32,40,20,2,[150; 150; 1; 1280; 256; 32; 40; 20; 2],0.08720977598568425,0.2096750516675555,tvm
12,3,1,5120,1280,64,320,40,4,[12; 3; 1; 5120; 1280; 64; 320; 40; 4],0.20280399202601984,0.09016446916571653,tvm
250,50,2,1280,32,32,40,8,2,[250; 50; 2; 1280; 32; 32; 40; 8; 2],0.054445301997475326,0.33585476826930283,tvm
60,4,2,128,128,16,640,1,1,[60; 4; 2; 128; 128; 16; 640; 1; 1],0.1502033339929767,0.12173973639339658,tvm
60,5,5,1280,64,64,16,4,4,[60; 5; 5; 1280; 64; 64; 16; 4; 4],0.05588016749243252,0.3272308424664368,tvm
250,250,5,2560,320,64,320,5,4,[250; 250; 5; 2560; 320; 64; 320; 5; 4],0.06882414850406349,0.26568747573585555,tvm
375,15,15,640,32,16,64,64,1,[375; 15; 15; 640; 32; 16; 64; 64; 1],0.07935103448107839,0.23044078007671845,tvm
100,2,2,2560,640,16,320,1,1,[100; 2; 2; 2560; 640; 16; 320; 1; 1],0.1226770700304769,0.1490556815643831,tvm
1500,150,1,2560,2560,160,40,10,10,[1500; 150; 1; 2560; 2560; 160; 40; 10; 10],0.24542196199763566,0.07450724514169782,tvm
750,25,5,5120,640,80,256,4,5,[750; 25; 5; 5120; 640; 80; 256; 4; 5],0.22449767298530787,0.08145168741642585,tvm
