kc,ku,mc,mr,nc,nr,X,time,peak,backend
1792,8,16,1,256,16,[1792; 8; 16; 1; 256; 16],0.3463499239878729,0.0201833642293839,tvm
4,1,8,1,512,16,[4; 1; 8; 1; 512; 16],0.020829677625442855,0.3356032096304728,tvm
512,32,8,1,128,16,[512; 32; 8; 1; 128; 16],0.2316738209920004,0.030173917090563485,tvm
896,2,64,1,512,128,[896; 2; 64; 1; 512; 128],0.10875344998203218,0.0642784819039912,tvm
7168,8,8,1,2048,64,[7168; 8; 8; 1; 2048; 64],1.1262516689603217,0.00620687796460255,tvm
3584,2,64,1,64,16,[3584; 2; 64; 1; 64; 16],0.6144528659642674,0.01137679886267011,tvm
112,2,1,1,128,16,[112; 2; 1; 1; 128; 16],0.21312456502346322,0.03280009822376445,tvm
2048,2,4,1,512,128,[2048; 2; 4; 1; 512; 128],0.15693433303385973,0.0445441512480154,tvm
56,2,4,1,512,16,[56; 2; 4; 1; 512; 16],0.05715355250868015,0.1223109738559994,tvm
56,2,4,1,2048,64,[56; 2; 4; 1; 2048; 64],0.10579825699096546,0.06607393037924637,tvm
64,2,8,1,1024,128,[64; 2; 8; 1; 1024; 128],0.06130984000628814,0.11401932652164314,tvm
1024,32,64,1,512,128,[1024; 32; 64; 1; 512; 128],0.13398029300151393,0.05217563352087666,tvm
32,16,8,1,256,64,[32; 16; 8; 1; 256; 64],0.029456142001436092,0.23731915287228908,tvm
7168,28,64,1,1024,128,[7168; 28; 64; 1; 1024; 128],0.5571948899887502,0.012545891558351882,tvm
14336,4,4,1,2048,64,[14336; 4; 4; 1; 2048; 64],1.1369684590026736,0.006148373432274983,tvm
1792,64,4,1,512,128,[1792; 64; 4; 1; 512; 128],0.13891672203317285,0.05032156362714459,tvm
3584,28,2,1,256,128,[3584; 28; 2; 1; 256; 128],0.28454289899673313,0.02456749647000302,tvm
16,4,8,1,128,16,[16; 4; 8; 1; 128; 16],0.024195728496124502,0.2889149077609445,tvm
1,1,32,1,128,64,[1; 1; 32; 1; 128; 64],0.03486288650310598,0.20051428231692384,tvm
3584,1,8,1,512,16,[3584; 1; 8; 1; 512; 16],0.3999991239979863,0.017476304939862464,tvm
7168,1,8,1,32,16,[7168; 1; 8; 1; 32; 16],0.6367892780108377,0.010977739274290502,tvm
448,32,2,1,128,64,[448; 32; 2; 1; 128; 64],0.18537436495535076,0.03771021234975181,tvm
14,7,8,1,128,64,[14; 7; 8; 1; 128; 64],0.01931090324796969,0.36199791262491227,tvm
2048,16,1,1,64,64,[2048; 16; 1; 1; 64; 64],0.3491222800221294,0.020023089521022743,tvm
448,2,4,1,1024,64,[448; 2; 4; 1; 1024; 64],0.1829220240470022,0.03821577365047328,tvm
32,2,64,1,1024,16,[32; 2; 64; 1; 1024; 16],0.05546991102164611,0.12602339787310549,tvm
64,1,16,1,128,128,[64; 1; 16; 1; 128; 128],0.031201953752315603,0.22404067136814718,tvm
1,1,16,1,4096,128,[1; 1; 16; 1; 4096; 128],0.7034338900120929,0.009937688197744484,tvm
56,14,8,1,512,128,[56; 14; 8; 1; 512; 128],0.02436371675139526,0.2869228343933335,tvm
14336,64,64,1,128,64,[14336; 64; 64; 1; 128; 64],0.6039646200370044,0.01157436451532271,tvm
3584,7,16,1,64,64,[3584; 7; 16; 1; 64; 64],0.598406124045141,0.011681876882228121,tvm
224,1,64,1,512,64,[224; 1; 64; 1; 512; 64],0.09565947399823926,0.07307699252867872,tvm
