kc,ku,mc,mr,nc,nr,X,time,peak,backend
24,4,197,1,128,16,[24; 4; 197; 1; 128; 16],0.0035438852191873593,0.06098875372343599,tvm
384,12,1,1,128,128,[384; 12; 1; 1; 128; 128],0.0036969196244172053,0.058464117377508694,tvm
24,8,197,1,256,64,[24; 8; 197; 1; 256; 64],0.002078051235002931,0.10400953509543184,tvm
96,48,197,1,384,64,[96; 48; 197; 1; 384; 64],0.0028407274849087116,0.07608513805191297,tvm
24,2,197,1,32,16,[24; 2; 197; 1; 32; 16],0.0013326251641956333,0.16218900007610337,tvm
768,12,197,1,768,128,[768; 12; 197; 1; 768; 128],0.005897226437809877,0.03665064333826263,tvm
192,3,197,1,64,16,[192; 3; 197; 1; 64; 16],0.0020890151090497966,0.10346365707017521,tvm
12,2,197,1,128,128,[12; 2; 197; 1; 128; 128],0.0009001014609566482,0.24012531057046324,tvm
64,16,1,1,64,16,[64; 16; 1; 1; 64; 16],0.0018679040467759478,0.11571105230496252,tvm
16,8,197,1,64,16,[16; 8; 197; 1; 64; 16],0.0015008540544840798,0.1440094339695409,tvm
256,64,197,1,96,16,[256; 64; 197; 1; 96; 16],0.004151369750616141,0.0520640549604294,tvm
16,16,197,1,128,128,[16; 16; 197; 1; 128; 128],0.0009938002267517732,0.21748550366464003,tvm
4,1,197,1,192,96,[4; 1; 197; 1; 192; 96],0.0016728511873225216,0.129202851093456,tvm
64,1,1,1,192,16,[64; 1; 1; 1; 192; 16],0.0053475578115467215,0.04041791607945751,tvm
768,3,197,1,768,96,[768; 3; 197; 1; 768; 96],0.006398527439159807,0.03377920074771515,tvm
2,2,1,1,768,128,[2; 2; 1; 1; 768; 128],0.006391856939444551,0.033814452498670135,tvm
48,3,1,1,256,128,[48; 3; 1; 1; 256; 128],0.0017680748278507963,0.1222443413890298,tvm
96,6,197,1,768,96,[96; 6; 197; 1; 768; 96],0.005418042779638199,0.03989210710358693,tvm
768,6,197,1,384,64,[768; 6; 197; 1; 384; 64],0.003260184843384195,0.0662959780626378,tvm
384,24,197,1,256,128,[384; 24; 197; 1; 256; 128],0.0018513194845581893,0.11674761955455959,tvm
8,4,197,1,32,16,[8; 4; 197; 1; 32; 16],0.0013125683517500875,0.16466734289986543,tvm
