X;time;peak;backend
[64, 64, 1, 4];0.00218417338328436;0.2286090969623804;mlir
[64, 64, 1, 4];0.002749966166447848;0.18157383565445193;tvm
[64, 64, 2, 1];0.001915303320856765;0.2607012160029802;jir
[64, 64, 2, 1];0.0018282188102602959;0.2731193344908277;mlir
[64, 64, 2, 1];0.001978343934752047;0.2523938815646262;tvm
[64, 64, 2, 4];0.004640620609279722;0.10759808801508669;jir
[64, 64, 2, 4];0.0025043305358849466;0.1993833871396138;mlir
[64, 64, 2, 4];0.006630233721807599;0.07530984965425544;tvm
[64, 64, 4, 1];0.0010081594082294032;0.4952807072830349;jir
[64, 64, 4, 1];0.002257001120597124;0.22123245762049137;mlir
[64, 64, 4, 1];0.0010553869942668825;0.47311735645250713;tvm
[64, 64, 4, 4];0.003489394672214985;0.1430969986679515;jir
[64, 64, 4, 4];0.002507003693608567;0.19917078943078206;mlir
[64, 64, 4, 4];0.004082715720869601;0.12230141378923913;tvm
[64, 128, 1, 1];0.0029751136898994446;0.16783288196922022;jir
[64, 128, 1, 1];0.0017910858732648194;0.2787816665940941;mlir
[64, 128, 1, 1];0.0027087813650723547;0.1843345170637525;tvm
[64, 128, 1, 4];0.0029749089444521815;0.16784443291720752;jir
[64, 128, 1, 4];0.001917955989483744;0.2603406478040756;mlir
[64, 128, 1, 4];0.002721597527852282;0.1834664749846165;tvm
[64, 128, 2, 1];0.0018340920214541256;0.27224473958838047;jir
[64, 128, 2, 1];0.0015125545905902982;0.3301182700235874;mlir
[64, 128, 2, 1];0.0018810030887834728;0.2654551221842162;tvm
[64, 128, 2, 4];0.004860939516220242;0.10272127499133467;jir
[64, 128, 2, 4];0.0021863311994820833;0.228383469476257;mlir
[64, 128, 2, 4];0.006200573581736535;0.08052834115744249;tvm
[64, 256, 1, 1];0.003531372465658933;0.1413959896945434;jir
[64, 256, 1, 1];0.0036267995019443333;0.13767562957208346;mlir
[64, 256, 1, 1];0.004085794265847653;0.12220926269725274;tvm
[64, 256, 1, 4];0.003531940805260092;0.1413732370650914;jir
[64, 256, 1, 4];0.004127195570617914;0.12098333995041273;mlir
[64, 256, 1, 4];0.0041152219055220485;0.12133535353023979;tvm
[128, 16, 1, 1];0.0103448600275442;0.04826763275988379;jir
[128, 16, 1, 1];0.0032772308913990855;0.1523609172830477;mlir
[128, 16, 1, 1];0.010388458846136928;0.04806506067524959;tvm
[128, 16, 1, 4];0.01034172356594354;0.048282271478056915;jir
[128, 16, 1, 4];0.004187649814411998;0.1192367859995037;mlir
[128, 16, 1, 4];0.010375110083259642;0.04812690185982377;tvm
[128, 16, 2, 1];0.005242759769316763;0.09524027930560253;jir
[128, 16, 2, 1];0.00319168611895293;0.15644455192408244;mlir
[128, 16, 2, 1];0.005251966591458768;0.09507332083451332;tvm
[128, 16, 2, 4];0.010273961001075804;0.048600720278149774;jir
[128, 16, 2, 4];0.004858834436163306;0.10276577877310543;mlir
[128, 16, 2, 4];0.010343255125917494;0.048275122162532234;tvm
[128, 16, 4, 1];0.0019563704263418913;0.2552287123331542;jir
[128, 16, 4, 1];0.003100640751654282;0.16103829651838963;mlir
[128, 16, 4, 1];0.0020881640957668424;0.23912005084951785;tvm
[128, 16, 4, 4];0.010247986414469779;0.04872390385460315;jir
[128, 16, 4, 4];0.005426948599051684;0.09200785591541392;mlir
[128, 16, 4, 4];0.010357556166127324;0.048208467012214186;tvm
[128, 16, 8, 1];0.0015377744857687503;0.32470424589746544;jir
[128, 16, 8, 1];0.003908616025000811;0.12774902972511892;mlir
[128, 16, 8, 1];0.0018242383666802198;0.27371527421089126;tvm
[128, 16, 8, 4];0.01023357268422842;0.04879253025010904;jir
[128, 16, 8, 4];0.005989296128973365;0.08336904604639984;mlir
[128, 16, 8, 4];0.010452745715156198;0.04776944913506329;tvm
[128, 32, 1, 1];0.006713690469041467;0.07437368568962258;jir
[128, 32, 1, 1];0.002282467932673171;0.21876403940409847;mlir
[128, 32, 1, 1];0.006666756118647754;0.07489728075776445;tvm
[128, 32, 1, 4];0.006718138698488474;0.07432444121379157;jir
[128, 32, 1, 4];0.002970310248201713;0.16810429316742403;mlir
[128, 32, 1, 4];0.006650853902101517;0.07507636043608333;tvm
[128, 32, 2, 1];0.003397930006030947;0.14694884940998315;jir
[128, 32, 2, 1];0.002768185135209933;0.18037879707205254;mlir
[128, 32, 2, 1];0.002825151343131438;0.17674164818669477;tvm
[128, 32, 2, 4];0.006893774145282805;0.07243084763715028;jir
[128, 32, 2, 4];0.0034077081363648176;0.14652719211292486;mlir
[128, 32, 2, 4];0.006333597702905536;0.07883700989294616;tvm
[128, 32, 4, 1];0.001338305781246163;0.373100013284678;jir
[128, 32, 4, 1];0.0037414938560687006;0.1334552250973244;mlir
[128, 32, 4, 1];0.0013577982317656279;0.367743817218414;tvm
[128, 32, 4, 4];0.0068466413067653775;0.07292946751402171;jir
[128, 32, 4, 4];0.0039459471008740366;0.1265404456768576;mlir
[128, 32, 4, 4];0.006414403556846082;0.07784385568148099;tvm
[128, 64, 1, 1];0.003914899541996419;0.12754398916383777;jir
[128, 64, 1, 1];0.001987388008274138;0.2512453042300077;mlir
[128, 64, 1, 1];0.003951085556764156;0.126375877613452;tvm
[128, 64, 1, 4];0.003910707891918719;0.127680695813085;jir
[128, 64, 1, 4];0.002530868659960106;0.19729269742894345;mlir
[128, 64, 1, 4];0.00393294362584129;0.126958825822248;tvm
[128, 64, 2, 1];0.0018918311689049006;0.2639357639143564;jir
[128, 64, 2, 1];0.002109975670464337;0.23664818118590927;mlir
[128, 64, 2, 1];0.0019773223611991853;0.2525242795813432;tvm
[128, 64, 2, 4];0.0037849603686481714;0.13192262431541432;jir
[128, 64, 2, 4];0.002969333465443924;0.16815959223604907;mlir
[128, 64, 2, 4];0.0039262319332920015;0.12717585543736376;tvm
[128, 128, 1, 1];0.003613274951931089;0.13819095181091762;jir
[128, 128, 1, 1];0.0036641854094341397;0.13627091671625183;mlir
[128, 128, 1, 1];0.0036765809054486454;0.13581148289757916;tvm
[128, 128, 1, 4];0.0036122064921073616;0.1382318275139914;jir
[128, 128, 1, 4];0.0038204739685170352;0.1306963242981401;mlir
[128, 128, 1, 4];0.003715941042173654;0.13437293517171212;tvm
[256, 16, 1, 1];0.010272938874550164;0.048605555903667275;jir
[256, 16, 1, 1];0.003476969781331718;0.14360835329741028;mlir
[256, 16, 1, 1];0.01025693432893604;0.04868139823741075;tvm
[256, 16, 1, 4];0.0102704802993685;0.04861719123229383;jir
[256, 16, 1, 4];0.0044144170242361724;0.11311162992089596;mlir
[256, 16, 1, 4];0.010270075290463865;0.04861910849139959;tvm
[256, 16, 2, 1];0.005224707769230008;0.09556934604124134;jir
[256, 16, 2, 1];0.00355700176442042;0.1403771878205027;mlir
[256, 16, 2, 1];0.004629267088603228;0.10786197797728783;tvm
[256, 16, 2, 4];0.010273045394569635;0.04860505191828004;jir
[256, 16, 2, 4];0.005417383334133774;0.09217031063978512;mlir
[256, 16, 2, 4];0.010312886559404433;0.04841727889526407;tvm
[256, 16, 4, 1];0.0020240905578248203;0.2466895084469436;jir
[256, 16, 4, 1];0.003332191437948495;0.14984790461778466;mlir
[256, 16, 4, 1];0.0023095602518878877;0.21619782569159976;tvm
[256, 16, 4, 4];0.010272687184624374;0.048606746782795446;jir
[256, 16, 4, 4];0.009544692933559418;0.052314087864081454;mlir
[256, 16, 4, 4];0.01046341983601451;0.047720717756470646;tvm
[256, 32, 1, 1];0.0066507934825494885;0.07507704247200542;jir
[256, 32, 1, 1];0.0022492996067740023;0.22198994889704526;mlir
[256, 32, 1, 1];0.006226730591151863;0.08019006081159788;tvm
[256, 32, 1, 4];0.0066464891424402595;0.07512566319766509;jir
[256, 32, 1, 4];0.003346289973706007;0.14921656780655715;mlir
[256, 32, 1, 4];0.006499670445919037;0.0768226495353184;tvm
[256, 32, 2, 1];0.0033938262495212257;0.1471265374390764;jir
[256, 32, 2, 1];0.0024076324480120093;0.20739125075930784;mlir
[256, 32, 2, 1];0.002446799917379394;0.2040714082157954;tvm
[256, 32, 2, 4];0.006710738409310579;0.0744064027393972;jir
[256, 32, 2, 4];0.005066593468654901;0.09855179971533551;mlir
[256, 32, 2, 4];0.005978287197649479;0.08352256896561047;tvm
[256, 64, 1, 1];0.003932456718757749;0.12697454555066;jir
[256, 64, 1, 1];0.003728400042746216;0.13392390812068566;mlir
[256, 64, 1, 1];0.0040056685684248805;0.12465382400777342;tvm
[256, 64, 1, 4];0.003941246774047613;0.1266913576814951;jir
[256, 64, 1, 4];0.004337465215940028;0.11511836519793052;mlir
[256, 64, 1, 4];0.003973767510615289;0.12565453399778562;tvm
