X;time;peak
[4, 32, 4, 4];0.000722962;0.6906613414839298
[256, 16, 1, 1];0.010345703;0.048263699891820284
[16, 16, 4, 0];0.002685377;0.18594108192700867
[32, 32, 2, 4];0.002748754;0.18165390746567528
[1, 1, 256, 1];0.061054177;0.008178341422273283
[2, 8, 1, 2];0.00397678;0.12555934820681677
[8, 1, 2, 0];0.012793411000000001;0.039029614913638336
[4, 8, 2, 3];0.002027091;0.24632436568555865
[16, 64, 8, 4];0.00182198;0.27405454766896714
[1, 2, 32, 3];0.03057036;0.01633353041187296
[2, 8, 4, 5];0.003955611;0.1262312964449499
[8, 256, 1, 4];0.002344919;0.21293780499962037
[32, 32, 1, 5];0.050789259;0.009831250043673698
[8, 2, 8, 1];0.007250261;0.0688695075614388
[8, 8, 32, 4];0.001718018;0.2906383429986792
[4, 1, 4, 1];0.016265439;0.030698335579009257
[16, 4, 1, 0];0.005753828000000001;0.08678081874569499
[128, 16, 8, 1];0.00173925;0.2870903577759982
[1, 4, 8, 0];0.015345146;0.03253940397581781
[2, 32, 8, 4];0.001047956;0.47647220375846383
[128, 2, 2, 1];0.040709351;0.0122655334093119
[8, 2, 64, 5];0.01111473;0.0449243395711731
[1, 128, 2, 5];0.010747166;0.046460797643016284
[1, 16, 1, 5];0.003961456;0.12604504625620094
[1, 2, 64, 5];0.030514925000000002;0.01636320275281374
[16, 16, 4, 4];0.000742734;0.6722755451640894
[2, 128, 2, 4];0.00078627;0.6350514514885532
[32, 32, 1, 3];0.050886881;0.009812389656224062
[1, 64, 8, 3];0.002417831;0.20651646238380794
[128, 32, 1, 1];0.006569592;0.07600500986391617
[1, 4, 2, 2];0.015417996;0.03238565535766806
[2, 64, 4, 2];0.001314162;0.3799546058719585
[2, 1, 32, 4];0.031290166;0.015957790213126537
[2, 2, 2, 5];0.024126562;0.0206959410446422
[1, 1, 1, 0];0.061771045000000004;0.00808342978108764
[32, 1, 2, 4];0.025526643;0.019560813568862336
[2, 4, 4, 4];0.007896638000000001;0.06323221410958749
[64, 1, 16, 3];0.13532458600000002;0.003689809217387184
[2, 32, 2, 0];0.001598294;0.3124092968889984
[16, 1, 1, 4];0.011383366;0.043864170295666916
[4, 128, 4, 1];0.001506506;0.33144368808481667
[8, 4, 16, 1];0.0040241619999999995;0.12408096512066483
[16, 2, 64, 4];0.005802719;0.08604964409993053
[128, 2, 1, 4];0.082057305;0.0060850390438962725
[1, 32, 256, 4];0.002024039;0.24669579230533836
[4, 32, 16, 1];0.000722107;0.6914791087219827
[2, 1, 128, 4];0.031735145;0.015734035712201874
[2, 16, 1, 5];0.002144647;0.23282242008214163
[2, 32, 8, 2];0.001463095;0.3412778423560362
[64, 2, 8, 5];0.15917174399999998;0.0031370009036396865
[2, 32, 128, 4];0.001076742;0.4637340279861886
[64, 1, 2, 0];0.078869443;0.00633099316755546
[4, 2, 64, 2];0.04342373;0.011498825751769937
[4, 32, 128, 1];0.001898456;0.26301473658694474
[2, 4, 8, 1];0.00855618;0.058358041177476956
[4, 16, 2, 3];0.0015075520000000001;0.33121371916982284
[4, 2, 16, 5];0.019508484;0.025595115682074773
[1, 2, 1, 4];0.030944535;0.016136028696566447
[16, 128, 1, 4];0.002408004;0.2073592505502087
[8, 1, 64, 3];0.011746242;0.04250907692536087
[2, 16, 2, 5];0.002144059;0.23288627074250515
[1, 2, 16, 0];0.030571945;0.016332683601318294
[128, 2, 4, 4];0.081670957;0.0061138245846917745
[4, 4, 2, 3];0.004119203;0.12121808630502182
[4, 256, 1, 4];0.002234741;0.2234361408153807
[8, 1, 16, 5];0.011365353;0.04393369081997759
[1, 32, 4, 2];0.002803785;0.17808851419131808
[64, 4, 1, 4];0.010550252;0.047327960010993556
[2, 2, 16, 0];0.023165173;0.021554853260189542
[64, 256, 1, 1];0.004110732;0.12146788084504288
[1, 4, 64, 4];0.01534028;0.032549725608783206
[4, 2, 16, 2];0.019781914;0.025241334319919942
[4, 4, 2, 5];0.004042963;0.12350395112740452
[64, 16, 16, 1];0.001394396;0.35809189409744774
[128, 2, 1, 3];0.16229792;0.003076576118547328
[64, 2, 1, 2];0.183862291;0.00271573851302606
[1, 2, 256, 4];0.030648498;0.01629188826029598
[16, 64, 16, 4];0.001860333;0.2684045838900373
[2, 2, 32, 5];0.023098458000000002;0.02161710988507998
[2, 64, 64, 4];0.000865624;0.5768346357793971
[32, 32, 8, 1];0.000861634;0.5795058049727666
[64, 2, 8, 4];0.053277096999999995;0.009372168021127442
[4, 1, 2, 5];0.016162510999999997;0.030893832323573043
[32, 2, 2, 3];0.028921347;0.017264821889585738
[1, 16, 64, 1];0.003864176;0.12921820971971898
[4, 2, 2, 1];0.008587194999999999;0.058147265173540935
[32, 8, 4, 5];0.050539726;0.009879790499099754
[64, 2, 8, 2];0.022724215000000002;0.021973120073098443
[8, 8, 128, 1];0.006430585;0.07764797522494528
[32, 1, 1, 5];0.019443214;0.025681037340940894
[2, 64, 64, 1];0.001138016;0.43876527637740137
[4, 1, 256, 1];0.057922898;0.008620457919110069
[64, 4, 2, 1];0.019910306;0.025078565078904602
[128, 4, 4, 1];0.008541367;0.05845924952784546
[16, 4, 4, 4];0.002717638;0.18373378086481892
[32, 1, 32, 4];0.021084838;0.023681562303770356
[16, 128, 4, 4];0.002345062;0.21292482022304943
[16, 1, 1, 1];0.011315747;0.04412628744367515
[1, 2, 4, 4];0.030918756999999998;0.016149481842426743
[2, 16, 16, 2];0.004417984;0.11302030626681871
[1, 16, 64, 4];0.003859071;0.12938914696358392
[32, 2, 2, 5];0.027592923;0.018096013414813095
[2, 2, 2, 3];0.024125381;0.020696954164657742
[64, 8, 8, 4];0.014109802999999999;0.03538829739592429
[256, 1, 1, 5];0.163261627;0.0030584155869150123
[64, 16, 4, 1];0.0020129839999999998;0.24805060783488833
[64, 128, 2, 4];0.0063104;0.07912682314305032
[2, 64, 4, 3];0.001305191;0.3825661568014986
[128, 8, 1, 2];0.161775721;0.0030865070585091364
[64, 1, 4, 4];0.07368451799999999;0.006776483287329162
[1, 128, 1, 5];0.0024292980000000003;0.20554164403128175
[4, 1, 128, 0];0.052166391;0.00957171648623162
[1, 256, 2, 4];0.0014171659999999999;0.352338332109227
[1, 1, 1, 2];0.061804916;0.008078999812278763
[8, 16, 8, 5];0.004173664;0.11963634465110387
[8, 2, 4, 1];0.006638013;0.07522159187725375
[64, 8, 4, 1];0.004413348;0.11313902841151542
[16, 4, 8, 0];0.003328902;0.1499959760791711
[2, 2, 4, 0];0.024401555999999998;0.020462707573316422
[256, 16, 4, 4];0.010311354;0.048424475074942123
[2, 1, 8, 2];0.032181951;0.01551558837318175
[1, 128, 4, 3];0.014782514;0.0337778746403964
[8, 1, 32, 4];0.011736371;0.04254482963787569
[1, 8, 32, 4];0.007683799;0.06498372807017788
[2, 2, 64, 5];0.019591642;0.025486475547169797
[16, 16, 1, 2];0.003598716;0.13875001660645206
[8, 2, 8, 2];0.018417289;0.027111585465260647
[8, 4, 128, 1];0.013023911999999999;0.03833885738493203
[16, 8, 1, 5];0.003519088;0.1418895761520896
[4, 8, 1, 3];0.002033452;0.24555381920099653
[64, 1, 8, 4];0.105827658;0.0047182552670862726
[8, 128, 8, 1];0.001961428;0.2545706009916779
[1, 4, 16, 2];0.015350057;0.032528993525034126
[8, 2, 4, 3];0.01808307;0.027612673332675523
[4, 32, 4, 1];0.000884203;0.5647141038448239
[32, 16, 8, 1];0.001277803;0.39076595121619273
[1, 32, 4, 4];0.0020078450000000003;0.24868548357164258
[1, 8, 128, 0];0.057230195000000005;0.008724798242639305
[16, 2, 8, 0];0.018198609;0.027437366491137028
[1, 128, 64, 1];0.0015007;0.3327259977090056
[1, 32, 32, 5];0.002907794;0.17171845899740654
[1, 32, 32, 3];0.007951557;0.06279548832535625
[32, 2, 2, 1];0.010708245;0.04662966758436184
[1, 64, 1, 0];0.0028235229999999997;0.1768435761854622
[4, 2, 32, 4];0.008064624;0.06191508801425892
[64, 2, 1, 4];0.021088954;0.02367694029594378
[4, 8, 1, 0];0.002063719;0.24195246773514456
[32, 8, 2, 2];0.029457641;0.016950505465183202
[8, 2, 8, 5];0.018114905;0.027564147024889435
[2, 128, 16, 4];0.00082831;0.6028200851877978
[1, 32, 8, 1];0.001998312;0.24987184421747194
[16, 1, 1, 0];0.011678281;0.04275645574566195
[1, 1, 32, 5];0.063157154;0.007906022883201875
[128, 1, 2, 5];0.163491108;0.003054122703492258
[2, 256, 16, 4];0.002339205;0.21345795035574255
[64, 4, 1, 0];0.010561269;0.047278589794645394
[8, 1, 4, 3];0.01151907;0.04334741474458483
[8, 1, 4, 5];0.011591997;0.04307470962612437
[2, 256, 1, 1];0.002233333;0.2235770056511522
[1, 16, 8, 3];0.003953601;0.12629547209288564
