kc,ku,mc,mr,nc,nr,X,time,peak,backend
64,16,2,1,512,128,[64; 16; 2; 1; 512; 128],0.012725741500617005,0.31389724818012077,tvm
2048,1,32,1,1024,64,[2048; 1; 32; 1; 1024; 64],0.04903985725832172,0.08145568648484161,tvm
512,32,1,1,64,64,[512; 32; 1; 1; 64; 64],0.0490054267575033,0.08151291606666036,tvm
512,2,8,1,32,16,[512; 2; 8; 1; 32; 16],0.06641580449650064,0.060144949961506634,tvm
128,32,1,1,16,16,[128; 32; 1; 1; 16; 16],0.033330767997540534,0.119846480536842,tvm
1024,32,2,1,256,64,[1024; 32; 2; 1; 256; 64],0.04995911952573806,0.07995687826398348,tvm
1,1,32,1,128,64,[1; 1; 32; 1; 128; 64],0.01626263499201741,0.24562902875554876,tvm
4096,8,2,1,512,64,[4096; 8; 2; 1; 512; 64],0.0501371132559143,0.07967302021769329,tvm
1024,16,4,1,512,16,[1024; 16; 4; 1; 512; 16],0.06568863551365212,0.06081075070078207,tvm
256,4,32,1,512,128,[256; 4; 32; 1; 512; 128],0.014532624249113724,0.2748695053021032,tvm
256,32,32,1,512,16,[256; 32; 32; 1; 512; 16],0.034145246259868145,0.11698774135918806,tvm
128,8,32,1,64,64,[128; 8; 32; 1; 64; 64],0.014473821123829111,0.275986223950131,tvm
256,16,2,1,256,64,[256; 16; 2; 1; 256; 64],0.015307325622416101,0.26095840231199946,tvm
4096,32,2,1,256,64,[4096; 32; 2; 1; 256; 64],0.04917922226013616,0.0812248558337445,tvm
1024,8,16,1,512,128,[1024; 8; 16; 1; 512; 128],0.04955680522834882,0.08060598780912039,tvm
128,64,4,1,128,16,[128; 64; 4; 1; 128; 16],0.030855500750476494,0.1294607165963285,tvm
128,32,16,1,512,16,[128; 32; 16; 1; 512; 16],0.03227472197613679,0.12376792094595697,tvm
1,1,1,1,64,64,[1; 1; 1; 1; 64; 64],0.015466606870177202,0.25827094925375005,tvm
2048,64,16,1,256,16,[2048; 64; 16; 1; 256; 16],0.06597596051869914,0.06054592016076949,tvm
128,32,64,1,512,128,[128; 32; 64; 1; 512; 128],0.012832015374442562,0.3112975726362678,tvm
256,32,4,1,16,16,[256; 32; 4; 1; 16; 16],0.03278101250180043,0.12185637151615875,tvm
32,8,64,1,512,64,[32; 8; 64; 1; 512; 64],0.014593907253583893,0.273715268206482,tvm
256,16,8,1,512,16,[256; 16; 8; 1; 512; 16],0.03338424602407031,0.11965449916751505,tvm
64,64,8,1,16,16,[64; 64; 8; 1; 16; 16],0.020496839249972254,0.1948873769940234,tvm
8,2,1,1,128,128,[8; 2; 1; 1; 128; 128],0.008770846499828622,0.4554378232674908,tvm
64,32,32,1,16,16,[64; 32; 32; 1; 16; 16],0.020598154747858644,0.19392879056365517,tvm
4,4,32,1,512,128,[4; 4; 32; 1; 512; 128],0.009417677370947786,0.42415715475855464,tvm
256,2,16,1,256,16,[256; 2; 16; 1; 256; 16],0.03366858049412258,0.11864400516655459,tvm
64,4,32,1,1024,64,[64; 4; 32; 1; 1024; 64],0.014145179622573778,0.28239833955310406,tvm
512,2,32,1,512,16,[512; 2; 32; 1; 512; 16],0.06662193150259554,0.059958862614777425,tvm
2048,32,16,1,256,64,[2048; 32; 16; 1; 256; 64],0.04957320724497549,0.08057931814569269,tvm
4096,4,32,1,128,128,[4096; 4; 32; 1; 128; 128],0.04912512074224651,0.08131430880453781,tvm
64,16,8,1,512,64,[64; 16; 8; 1; 512; 64],0.014159210128127597,0.2821185081616892,tvm
128,2,16,1,32,16,[128; 2; 16; 1; 32; 16],0.033436875499319285,0.11946616358267567,tvm
4096,16,8,1,128,64,[4096; 16; 8; 1; 128; 64],0.04923860201961361,0.08112690194786698,tvm
1024,4,4,1,16,16,[1024; 4; 4; 1; 16; 16],0.06656355148879811,0.060011449941451515,tvm
32,1,32,1,64,64,[32; 1; 32; 1; 64; 64],0.01598561863647774,0.24988555832177667,tvm
512,32,4,1,64,16,[512; 32; 4; 1; 64; 16],0.06579382746713236,0.060713525749672315,tvm
4,4,1,1,256,64,[4; 4; 1; 1; 256; 64],0.010445547130075283,0.38241895693466166,tvm
256,1,1,1,512,128,[256; 1; 1; 1; 512; 128],0.014324907751870342,0.2788552154951004,tvm
256,4,1,1,512,128,[256; 4; 1; 1; 512; 128],0.014512968002236448,0.2752417863444386,tvm
256,32,2,1,512,64,[256; 32; 2; 1; 512; 64],0.015510565004660748,0.2575389895142384,tvm
32,8,4,1,32,16,[32; 8; 4; 1; 32; 16],0.017737236004904844,0.225208439296327,tvm
32,1,1,1,128,16,[32; 1; 1; 1; 128; 16],0.026628606021404266,0.15001067779831845,tvm
256,8,4,1,128,128,[256; 8; 4; 1; 128; 128],0.014381471613887697,0.27775844818535905,tvm
1024,64,32,1,64,16,[1024; 64; 32; 1; 64; 16],0.06621083948994055,0.060331137150166116,tvm
128,8,1,1,512,64,[128; 8; 1; 1; 512; 64],0.014186352127580903,0.28157874569665037,tvm
64,1,1,1,16,16,[64; 1; 1; 1; 16; 16],0.03364953974960372,0.11871114041440288,tvm
256,1,64,1,512,16,[256; 1; 64; 1; 512; 16],0.0337567460082937,0.11833413200175781,tvm
256,32,8,1,128,16,[256; 32; 8; 1; 128; 16],0.033578619244508445,0.11896186704426578,tvm
64,16,32,1,128,16,[64; 16; 32; 1; 128; 16],0.02118751588568557,0.18853438315503518,tvm
256,16,2,1,32,16,[256; 16; 2; 1; 32; 16],0.033535530732478946,0.11911471656616776,tvm
64,64,16,1,128,128,[64; 64; 16; 1; 128; 128],0.01222339087689761,0.32679763564176323,tvm
128,32,8,1,64,16,[128; 32; 8; 1; 64; 16],0.03148414974566549,0.1268757540020652,tvm
1,1,16,1,32,16,[1; 1; 16; 1; 32; 16],0.024931180756539106,0.16022406949368076,tvm
256,1,2,1,512,16,[256; 1; 2; 1; 512; 16],0.034872017247835174,0.11454958884958737,tvm
16,16,8,1,64,16,[16; 16; 8; 1; 64; 16],0.011136461813293863,0.3586933897916138,tvm
2048,1,2,1,128,128,[2048; 1; 2; 1; 128; 128],0.049526667746249586,0.08065503737423821,tvm
32,16,4,1,128,128,[32; 16; 4; 1; 128; 128],0.013822032502503134,0.2890005675628263,tvm
2048,64,16,1,128,16,[2048; 64; 16; 1; 128; 16],0.06654415850061923,0.06002893910001231,tvm
1024,8,1,1,1024,128,[1024; 8; 1; 1; 1024; 128],0.04992485075490549,0.08001176123100862,tvm
2048,16,1,1,32,16,[2048; 16; 1; 1; 32; 16],0.06625654950039461,0.06028951504743613,tvm
256,4,64,1,64,64,[256; 4; 64; 1; 64; 64],0.015490787249291316,0.257867800636019,tvm
32,8,4,1,512,64,[32; 8; 4; 1; 512; 64],0.01483555999584496,0.26925678836619654,tvm
512,2,4,1,1024,16,[512; 2; 4; 1; 1024; 16],0.0661778895300813,0.06036117601301709,tvm
2048,2,1,1,512,64,[2048; 2; 1; 1; 512; 64],0.049932034249650314,0.08000025030270448,tvm
32,32,16,1,128,64,[32; 32; 16; 1; 128; 64],0.010635131620801985,0.37560186187841565,tvm
8,4,1,1,32,16,[8; 4; 1; 1; 32; 16],0.008142863312968984,0.4905614996303762,tvm
4096,2,2,1,64,64,[4096; 2; 2; 1; 64; 64],0.04911997425369918,0.08132282841728912,tvm
1024,32,4,1,256,64,[1024; 32; 4; 1; 256; 64],0.04996884023421444,0.07994132382044142,tvm
512,4,1,1,128,128,[512; 4; 1; 1; 128; 128],0.049085200764238834,0.08138044004916238,tvm
64,8,2,1,1024,16,[64; 8; 2; 1; 1024; 16],0.03537591075291857,0.11291794763943086,tvm
512,2,64,1,256,128,[512; 2; 64; 1; 256; 128],0.04924948900588788,0.08110896820914584,tvm
8,1,16,1,256,64,[8; 1; 16; 1; 256; 64],0.007943237375002354,0.5028900748536492,tvm
512,8,4,1,128,64,[512; 8; 4; 1; 128; 64],0.04915756324771792,0.08126064381925363,tvm
512,2,2,1,512,64,[512; 2; 2; 1; 512; 64],0.04995330100064166,0.07996619158449463,tvm
2,1,64,1,16,16,[2; 1; 64; 1; 16; 16],0.021704422251787037,0.1840443017443758,tvm
1024,8,2,1,128,16,[1024; 8; 2; 1; 128; 16],0.06654150399845093,0.06003133380015322,tvm
16,2,4,1,128,128,[16; 2; 4; 1; 128; 128],0.014165745131322183,0.2819883600236988,tvm
4096,32,32,1,64,16,[4096; 32; 32; 1; 64; 16],0.06633605650858954,0.060217255114916275,tvm
1024,2,32,1,64,64,[1024; 2; 32; 1; 64; 64],0.04966876452090219,0.08042429234200489,tvm
2048,8,32,1,256,128,[2048; 8; 32; 1; 256; 128],0.049942827521590516,0.07998296124440221,tvm
64,64,4,1,128,128,[64; 64; 4; 1; 128; 128],0.012258679686055984,0.3258568900074118,tvm
32,32,16,1,1024,64,[32; 32; 16; 1; 1024; 64],0.008565962685679551,0.4663311509368713,tvm
1024,8,64,1,1024,64,[1024; 8; 64; 1; 1024; 64],0.04912207924644463,0.08131934354925252,tvm
64,2,8,1,128,16,[64; 2; 8; 1; 128; 16],0.03084085026057437,0.12952221499553573,tvm
512,16,4,1,64,64,[512; 16; 4; 1; 64; 64],0.04942995199235156,0.08081284883127805,tvm
128,2,8,1,1024,128,[128; 2; 8; 1; 1024; 128],0.012653198122279719,0.31569688544286684,tvm
64,64,64,1,256,16,[64; 64; 64; 1; 256; 16],0.020787782879779115,0.19215975369748922,tvm
8,8,32,1,512,128,[8; 8; 32; 1; 512; 128],0.00897903381701326,0.44487807034721394,tvm
1024,8,2,1,32,16,[1024; 8; 2; 1; 32; 16],0.06626672297716141,0.06028025921052343,tvm
256,2,1,1,512,128,[256; 2; 1; 1; 512; 128],0.014361978130182251,0.27813544916215155,tvm
8,4,4,1,256,64,[8; 4; 4; 1; 256; 64],0.008913812933315057,0.44813316904662154,tvm
64,64,16,1,128,64,[64; 64; 16; 1; 128; 64],0.011215049686143175,0.3561798966464465,tvm
64,64,1,1,64,16,[64; 64; 1; 1; 64; 16],0.03542354248929769,0.11276611421068619,tvm
128,1,1,1,1024,64,[128; 1; 1; 1; 1024; 64],0.014134903001831844,0.28260365405956817,tvm
64,16,8,1,128,16,[64; 16; 8; 1; 128; 16],0.02360445199883543,0.16922973845325104,tvm
128,16,8,1,128,16,[128; 16; 8; 1; 128; 16],0.03132647048914805,0.12751437285215447,tvm
256,4,32,1,128,64,[256; 4; 32; 1; 128; 64],0.015200966372503899,0.2627842954327418,tvm
512,8,8,1,128,16,[512; 8; 8; 1; 128; 16],0.06624851049855351,0.060296830948107984,tvm
512,1,1,1,1024,128,[512; 1; 1; 1; 1024; 128],0.049923330487217754,0.08001419775305255,tvm
